household_id,village_id,village_name,sublocation_name,sublocation_id,location_id,location_name,constituency_name,county_name,isbeneficiaryhh,latitude,longitude,ruralurban,constituency_id,entry_date,usercode,county_id
4040204020314142210134,40402040203141424,funanyatta,funanyatta,404020402,4040204,odda,moyale,marsabit,False,3.3818,39.0724,rural,45,2019-08-27 09:59:00,134,10
40402040203141422120349,40402040203141424,funanyatta,funanyatta,404020402,4040204,odda,moyale,marsabit,False,3.3738149,39.0735492,rural,45,2019-08-27 13:22:00,349,10
4040204020314142280344,40402040203141424,funanyatta,funanyatta,404020402,4040204,odda,moyale,marsabit,False,3.379625,39.073797,rural,45,2019-08-27 13:49:00,344,10
40402040203141422420134,40402040203141424,funanyatta,funanyatta,404020402,4040204,odda,moyale,marsabit,False,3.14745,39.073345,rural,45,2019-11-17 20:26:00,134,10
40402040203141422810342,40402040203141424,funanyatta,funanyatta,404020402,4040204,odda,moyale,marsabit,False,3.3799,39.0712,rural,45,2019-11-19 08:53:00,342,10
40402040203141422220342,40402040203141424,funanyatta,funanyatta,404020402,4040204,odda,moyale,marsabit,False,3.3007,39.077,rural,45,2019-08-27 16:15:00,342,10
40402040203141422640133,40402040203141424,funanyatta,funanyatta,404020402,4040204,odda,moyale,marsabit,False,3.3787,39.07479,rural,45,2019-11-19 08:56:00,133,10
4040204020314142230350,40402040203141424,funanyatta,funanyatta,404020402,4040204,odda,moyale,marsabit,False,3.37978,39.071456,rural,45,2019-08-27 13:22:00,350,10
40204030202427480133,402040302024274,g0ro,turbi,402040302,4020403,turbi,north horr,marsabit,True,3.3031,38.37721,rural,46,2020-09-22 09:32:00,133,10
40204030202427480135,402040302024274,g0ro,turbi,402040302,4020403,turbi,north horr,marsabit,False,3.30518,38.38109,rural,46,2018-08-20 18:42:00,135,10
4030303010072149100128,4030303010072149,gabana eysimgar,kargi,403030301,4030303,kargi,laisamis,marsabit,True,2.51829,37.58629,rural,48,2019-01-11 12:33:00,128,10
4030303030072168280126,4030303010072146,gabana ilimo,kargi,403030301,4030303,kargi,laisamis,marsabit,False,2.51614,37.58294,rural,48,2019-01-17 10:03:00,126,10
4030303010072148100130,4030303010072148,gabana narok,kargi,403030301,4030303,kargi,laisamis,marsabit,False,2.52251,37.5842,rural,48,2019-01-24 16:32:00,130,10
4030303010072148160131,4030303010072148,gabana narok,kargi,403030301,4030303,kargi,laisamis,marsabit,False,2.52234,37.58327,rural,48,2019-01-15 20:49:00,131,10
4040301010264992370134,4040301010264992,gada korma shuku huq,dambala fachana,404030101,4040301,dambala fachan,moyale,marsabit,False,3.55004,38.74943,rural,45,2019-03-21 14:04:00,134,10
4040304010264919510259,4040304010264919,gadamoji village,waye-godha,404030401,4040304,waye,moyale,marsabit,False,3.0,38.0,rural,45,2019-02-15 18:29:00,259,10
4040304010264919350259,4040304010264919,gadamoji village,waye-godha,404030401,4040304,waye,moyale,marsabit,False,3.6043,38.68943,rural,45,2019-02-15 18:28:00,259,10
40203010203141502210238,40203010203141504,galasa center,gallas,402030102,4020301,gallas,north horr,marsabit,False,3.06945,36.82716,rural,46,2019-09-18 20:02:00,238,10
40203010203141502580347,40203010203141504,galasa center,gallas,402030102,4020301,gallas,north horr,marsabit,True,3.06372,36.82491,rural,46,2019-09-17 17:22:00,347,10
40203010203141502270238,40203010203141504,galasa center,gallas,402030102,4020301,gallas,north horr,marsabit,False,3.06865,36.8266,rural,46,2019-09-18 20:02:00,238,10
40203010203141502160407,40203010203141504,galasa center,gallas,402030102,4020301,gallas,north horr,marsabit,False,3.07039,36.82812,rural,46,2019-09-18 20:08:00,407,10
40203010203141502380288,40203010203141504,galasa center,gallas,402030102,4020301,gallas,north horr,marsabit,False,3.06597,36.82679,rural,46,2019-09-18 19:48:00,288,10
40203010203141502140288,40203010203141504,galasa center,gallas,402030102,4020301,gallas,north horr,marsabit,True,3.06971,36.82731,rural,46,2019-09-18 19:47:00,288,10
40203010203141502260238,40203010203141504,galasa center,gallas,402030102,4020301,gallas,north horr,marsabit,False,3.068544,36.82688,rural,46,2019-09-18 20:02:00,238,10
401020202007243740407,4010202020072437,galgallo arbale,qilta,401020202,4010202,qilta,saku,marsabit,False,2.35764,38.03333,rural,47,2020-09-18 19:13:00,407,10
401020202007243740134,4010202020072437,galgallo arbale,qilta,401020202,4010202,qilta,saku,marsabit,False,2.35782,38.01744,rural,47,2017-10-30 09:29:00,134,10
401010302007238920140,4010103020072389,galgallo boru,wabera,401010302,4010103,mountain,saku,marsabit,True,2.32868,37.99628,urban,47,2018-01-29 15:35:00,140,10
401010302007238930141,4010103020072389,galgallo boru,wabera,401010302,4010103,mountain,saku,marsabit,False,2.19733,37.59763,urban,47,2018-01-24 10:54:00,141,10
401010302007238950212,4010103020072389,galgallo boru,wabera,401010302,4010103,mountain,saku,marsabit,True,2.32954,37.99671,urban,47,2018-01-22 20:00:00,212,10
4040106010314200680213,40401060103142008,galgallo guyo galma,heilu,404010601,4040106,heilu,moyale,marsabit,False,3.52966,39.072253,urban,45,2020-01-31 17:08:00,213,10
